"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri May 02 09:35:47 GMT 2025","Fri May 02 09:35:56 GMT 2025","9079","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateAge","Update User's Age, zip code is missed in userNewValues - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 09:24:25 GMT 2025","Fri May 02 09:24:34 GMT 2025","9116","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","createUserWhenChangeTheFieldsOrder","Create User when change fields order in the request - API Test","Creates a user and verifies the user is created when change the fields order inside request"
"failed","Fri May 02 09:38:21 GMT 2025","Fri May 02 09:38:30 GMT 2025","9061","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserWhenNameAndSexAreMissed","Try to update a user, when Name and Sex are missed in userNewValues - API Test","Gets 409 status code and verifies initial user is not updated"
"failed","Fri May 02 09:31:33 GMT 2025","Fri May 02 09:31:42 GMT 2025","9083","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateAge","Update User's Age, zip code is missed in userNewValues - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 09:28:40 GMT 2025","Fri May 02 09:28:49 GMT 2025","9084","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadTwoUsersWithOneIncorrectAnotherUnavailableZipCode","Try to upload two users, when one Zip code is incorrect another is unavailable - API Test","Gets 424 status code and verifies response"
"failed","Fri May 02 09:28:13 GMT 2025","Fri May 02 09:28:22 GMT 2025","9087","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadTwoUsersWithTheSameUnavailableZipCodeForTwo","Try to upload two users, when Zip code is unavailable for both of them - API Test","Gets 424 status code and verifies response"
"failed","Fri May 02 09:37:27 GMT 2025","Fri May 02 09:37:36 GMT 2025","9058","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserWhenUserToChangeIsNull","Try to update a user, when userToChange is null - API Test","Gets 400 status code and verifies the body"
"failed","Fri May 02 09:32:37 GMT 2025","Fri May 02 09:32:46 GMT 2025","9065","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenChangeTheFieldsOrderInToChangeValues","Update User, when changed fields order of userToChange - API Test","Updates a user and verifies status code and response"
"passed","Fri May 02 09:27:18 GMT 2025","Fri May 02 09:27:27 GMT 2025","9085","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadSeveralUsers","Upload several users - API Test","Uploads several users and verifies status code and response"
"failed","Fri May 02 09:33:49 GMT 2025","Fri May 02 09:33:58 GMT 2025","9061","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenSexIsMissed","Try to update a user, when Sex is missed in userNewValues - API Test","Gets 409 status code and verifies initial user is not updated"
"failed","Fri May 02 09:23:21 GMT 2025","Fri May 02 09:23:30 GMT 2025","9086","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","sendIntToAddNewZipCode","Try to send an integer inside an array - API Test","Gets 400 status code and verifies response"
"failed","Fri May 02 09:34:35 GMT 2025","Fri May 02 09:34:44 GMT 2025","9077","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUserWhenNoUsersCreated","Get 404 status code when try to delete not created user - API Test","Verifies the status code and response when tries to delete not existing user"
"failed","Fri May 02 09:36:51 GMT 2025","Fri May 02 09:37:00 GMT 2025","9061","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserWhenChangeTheFieldsOrderInToChangeValues","Update User, when changed fields order of userToChange - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 09:28:58 GMT 2025","Fri May 02 09:29:07 GMT 2025","9085","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadUserWithIncorrectZipCode","Try to upload a user, when Zip code is incorrect - API Test","Gets 424 status code and verifies response"
"failed","Fri May 02 09:34:16 GMT 2025","Fri May 02 09:34:26 GMT 2025","9060","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateNonExistingUser","Try to update a user, when userToChange does not exist - API Test","Gets 400 status code and verifies the body"
"failed","Fri May 02 09:33:22 GMT 2025","Fri May 02 09:33:31 GMT 2025","9062","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenUserNewValuesAreNull","Try to update a user, when all values are null in userNewValues - API Test","Gets 400 status code and verifies the body"
"passed","Fri May 02 09:34:26 GMT 2025","Fri May 02 09:34:26 GMT 2025","0","","com.coherentsolutions.java.restapi.testing.test.DataTest","","com.coherentsolutions.java.restapi.testing.test.DataTest","testGetCredentials","testGetCredentials()",""
"failed","Fri May 02 09:25:56 GMT 2025","Fri May 02 09:26:05 GMT 2025","9110","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadOneUserWithoutNameAndSex","Try to upload a user, when Name and Sex are missed - API Test","Gets 409 status code and verifies response"
"failed","Fri May 02 09:32:10 GMT 2025","Fri May 02 09:32:19 GMT 2025","9069","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenUsersToChangeValuesAreNull","Try to update a user, when all values are null in userToChange - API Test","Gets 400 status code and verifies the body"
"failed","Fri May 02 09:23:03 GMT 2025","Fri May 02 09:23:12 GMT 2025","9130","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","sendNullToAddNewZipCode","Try to send null inside an array - API Test","Gets 400 status code and verifies response"
"failed","Fri May 02 09:26:14 GMT 2025","Fri May 02 09:26:24 GMT 2025","9113","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadNonJsonFile","Try to upload a .txt file - API Test","Gets 400 status code and verifies response"
"failed","Fri May 02 09:29:16 GMT 2025","Fri May 02 09:29:25 GMT 2025","9101","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadTwoUsersWhereOneWithoutSex","Try to upload two users, when one is with no Sex - API Test","Gets 409 status code and verifies response"
"passed","Fri May 02 09:23:58 GMT 2025","Fri May 02 09:24:07 GMT 2025","9097","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","addNewZipCodes","Add new Zip codes - API Test","Verifies status code and response"
"failed","Fri May 02 09:35:02 GMT 2025","Fri May 02 09:35:11 GMT 2025","9080","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUserWithMissingAge","Delete User when Age is missed in request - API Test","Deletes a user (Age is missed) and verifies status code and response"
"failed","Fri May 02 09:25:01 GMT 2025","Fri May 02 09:25:10 GMT 2025","9089","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","createUserWhenSendOnlyRequiredFields","Create User by sending only required fields in request - API Test","Creates a user and verifies the user is created when only required fields were sent"
"failed","Fri May 02 09:37:09 GMT 2025","Fri May 02 09:37:18 GMT 2025","9064","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserWithTheSameData","Update User's all values are the same - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 09:35:11 GMT 2025","Fri May 02 09:35:20 GMT 2025","9069","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUserWithMissingSex","Get 409 status code when try to delete user, Sex is missed in request - API Test","Verifies the status code and response when sends DELETE request with no Sex"
"failed","Fri May 02 09:27:54 GMT 2025","Fri May 02 09:28:04 GMT 2025","9084","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadOneUserWithoutSex","Try to upload a user with no Sex - API Test","Gets 409 status code and verifies response"
"passed","Fri May 02 09:29:34 GMT 2025","Fri May 02 09:29:44 GMT 2025","9093","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadOneUserWhenTwoCreatedPreviously","Upload a user when several users were created previously - API Test","Uploads a user and verifies status code and response"
"failed","Fri May 02 09:27:27 GMT 2025","Fri May 02 09:27:36 GMT 2025","9082","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadUserWithUnavailableZipCode","Try to upload a user, when Zip code is unavailable - API Test","Gets 424 status code and verifies response"
"passed","Fri May 02 09:34:26 GMT 2025","Fri May 02 09:34:26 GMT 2025","2","","com.coherentsolutions.java.restapi.testing.test.DataTest","","com.coherentsolutions.java.restapi.testing.test.DataTest","testGetToken","testGetToken()",""
"failed","Fri May 02 09:37:00 GMT 2025","Fri May 02 09:37:09 GMT 2025","9063","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateName","Update User's Name, age and zip code are missed in userNewValues - API Test","Updates a user and verifies status code and response"
"passed","Fri May 02 09:27:00 GMT 2025","Fri May 02 09:27:09 GMT 2025","9096","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadOneUserWrittenInOneRowInsideJsonFile","Upload a user, when the code is in one row - API Test","Uploads a user and verifies status code and response"
"failed","Fri May 02 09:27:09 GMT 2025","Fri May 02 09:27:18 GMT 2025","9083","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadOneUserWithoutName","Try to upload a user with no Name - API Test","Gets 409 status code and verifies response"
"failed","Fri May 02 09:25:19 GMT 2025","Fri May 02 09:25:29 GMT 2025","9112","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","createUser","Create User - API Test","Creates a user and verifies status code and response"
"failed","Fri May 02 09:23:39 GMT 2025","Fri May 02 09:23:48 GMT 2025","9063","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","sendEmptyArrayToAddNewZipCode","Try to send an empty array - API Test","Gets 400 status code and verifies response"
"failed","Fri May 02 09:35:20 GMT 2025","Fri May 02 09:35:29 GMT 2025","9077","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUser","Delete User - API Test","Deletes a specified user and verifies status code and response"
"passed","Fri May 02 09:27:45 GMT 2025","Fri May 02 09:27:54 GMT 2025","9065","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadUserNoUsersCreatedPreviously","Upload a user, when no user is created before uploading - API Test","Uploads a user and verifies status code and response"
"failed","Fri May 02 09:38:03 GMT 2025","Fri May 02 09:38:12 GMT 2025","9058","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserWhenSexIsMissed","Try to update a user, when Sex is missed in userNewValues - API Test","Gets 409 status code and verifies initial user is not updated"
"failed","Fri May 02 09:24:34 GMT 2025","Fri May 02 09:24:43 GMT 2025","9083","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","createSeveralUsersAtOnce","Create several users at a time - API Test","Creates several users and verifies the POST and GET responses (GET response is for confirmation user is created)"
"failed","Fri May 02 09:25:47 GMT 2025","Fri May 02 09:25:56 GMT 2025","9112","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadUserWithoutAge","Upload a user with no Age - API Test","Uploads a user and verifies status code and response"
"failed","Fri May 02 09:34:26 GMT 2025","Fri May 02 09:34:35 GMT 2025","9090","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUserWithOnlyRequiredFields","Delete User when only required fields are provided in the request - API Test","Deletes a user (only required fields are sent) and verifies status code and response"
"failed","Fri May 02 09:33:13 GMT 2025","Fri May 02 09:33:22 GMT 2025","9067","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenUserToChangeIsNull","Try to update a user, when userToChange is null - API Test","Gets 400 status code and verifies the body"
"failed","Fri May 02 09:33:04 GMT 2025","Fri May 02 09:33:13 GMT 2025","9068","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateUserWhenAllNewValuesAreNull","Try to update a user, when all values are null in userNewValues - API Test","Gets 409 status code and verifies initial user is not updated"
"failed","Fri May 02 09:35:29 GMT 2025","Fri May 02 09:35:38 GMT 2025","9069","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUserWithMissingName","Get 409 status code when try to delete user, Name is missed in request - API Test","Verifies the status code and response when sends DELETE request with no Name"
"passed","Fri May 02 09:26:24 GMT 2025","Fri May 02 09:26:33 GMT 2025","9091","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadOneUserWithChangedFieldsOrder","Upload a user, when fields are reordered inside .json file - API Test","Uploads a user and verifies status code and response"
"failed","Fri May 02 09:30:11 GMT 2025","Fri May 02 09:30:20 GMT 2025","9086","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","getUsersYoungerThanAge","Get Users younger than parameter - API Test","Gets created users younger than 71 and verifies status code and response"
"failed","Fri May 02 09:31:51 GMT 2025","Fri May 02 09:32:00 GMT 2025","9063","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateZipCode","Update User's Sex, age is missed in userNewValues - API Test","Updates a user and verifies status code and response"
"failed","Fri May 02 09:25:10 GMT 2025","Fri May 02 09:25:19 GMT 2025","9109","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","","com.coherentsolutions.java.restapi.testing.test.CreateUserTest","createUsersWithEqualCredentials","Get 400 status code by trying to create a user with the same credentials - API Test","Verifies the status code and response when trying to create a user with the same credentials"
"failed","Fri May 02 09:37:36 GMT 2025","Fri May 02 09:37:45 GMT 2025","9061","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserWhenUserNewValuesAreNull","Try to update a user, when all values are null in userNewValues - API Test","Gets 400 status code and verifies the body"
"failed","Fri May 02 09:36:33 GMT 2025","Fri May 02 09:36:42 GMT 2025","9069","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserWhenIncorrectZipCode","Try to update a user, when incorrect Zip code in userNewValues - API Test","Gets 424 status code and verifies initial user is not updated"
"failed","Fri May 02 09:29:53 GMT 2025","Fri May 02 09:30:02 GMT 2025","9306","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","getUsersOlderThanAgeWhenParameterOnBorderOrIncorrect","Get Users older than border or incorrect parameters - API Test","Tries to get created users older than parameter and verifies status code and response"
"failed","Fri May 02 09:25:38 GMT 2025","Fri May 02 09:25:47 GMT 2025","9365","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadTwoUsersWhereTwoWithoutNames","Try to upload two users, when both are with no Names - API Test","Gets 409 status code and verifies response"
"failed","Fri May 02 09:35:38 GMT 2025","Fri May 02 09:35:47 GMT 2025","9059","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","","com.coherentsolutions.java.restapi.testing.test.DeleteUserTest","testDeleteUserWithMissingNameAndSex","Get 409 status code when try to delete user, Name and Sex are missed in request - API Test","Verifies the status code and response when sends DELETE request with no Name and Sex"
"passed","Fri May 02 09:23:12 GMT 2025","Fri May 02 09:23:21 GMT 2025","9120","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","addDuplicatedZipCodes","Add duplicated Zip codes - API Test","Verifies status code and response, only unique codes should be added"
"failed","Fri May 02 09:30:20 GMT 2025","Fri May 02 09:30:29 GMT 2025","9116","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","getUsersBySexNegativeCases","Get 400 status code when try to get users by incorrect parameter - API Test","Verifies status code and response when try to get users by incorrect parameter"
"failed","Fri May 02 09:31:42 GMT 2025","Fri May 02 09:31:51 GMT 2025","9064","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPutTest","updateSex","Update User's Sex, age and zip code are missed in userNewValues - API Test","Updates a user and verifies status code and response"
"passed","Fri May 02 09:34:26 GMT 2025","Fri May 02 09:34:26 GMT 2025","1","","com.coherentsolutions.java.restapi.testing.test.DataTest","","com.coherentsolutions.java.restapi.testing.test.DataTest","testGetZipCodesURL","testGetZipCodesURL()",""
"failed","Fri May 02 09:38:12 GMT 2025","Fri May 02 09:38:21 GMT 2025","9062","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserAllValues","Update User's all values - API Test","Updates a user and verifies status code and response"
"passed","Fri May 02 09:34:26 GMT 2025","Fri May 02 09:34:26 GMT 2025","0","","com.coherentsolutions.java.restapi.testing.test.DataTest","","com.coherentsolutions.java.restapi.testing.test.DataTest","testGetZipCodesExpandURL","testGetZipCodesExpandURL()",""
"failed","Fri May 02 09:28:04 GMT 2025","Fri May 02 09:28:13 GMT 2025","9081","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadAnEmptyFile","Try to upload an empty .json file - API Test","Gets 400 status code and verifies response"
"passed","Fri May 02 09:23:30 GMT 2025","Fri May 02 09:23:39 GMT 2025","9238","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","","com.coherentsolutions.java.restapi.testing.test.ZipCodeTest","addDuplicatedAlreadyUsedZipCodes","Add duplicated already used Zip codes - API Test","Verifies status code and response"
"failed","Fri May 02 09:30:02 GMT 2025","Fri May 02 09:30:11 GMT 2025","9118","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","filterUsersByAgeAndSex","Get Users by Age and Sex - API Test","Gets created users by Age and Sex, verifies status code and response"
"failed","Fri May 02 09:29:07 GMT 2025","Fri May 02 09:29:16 GMT 2025","9089","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadTwoUsersWithTwoDifferentUnavailableZipCodes","Try to upload two users, when two different Zip codes are unavailable - API Test","Gets 424 status code and verifies response"
"failed","Fri May 02 09:28:49 GMT 2025","Fri May 02 09:28:58 GMT 2025","9082","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","","com.coherentsolutions.java.restapi.testing.test.UploadUsersTest","testUploadTwoUsersWhereOneWithoutName","Try to upload two users, when one is with no Name - API Test","Gets 409 status code and verifies response"
"failed","Fri May 02 09:36:42 GMT 2025","Fri May 02 09:36:51 GMT 2025","9070","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","","com.coherentsolutions.java.restapi.testing.test.UpdateUserByPatchTest","updateUserWhenNameIsMissed","Try to update a user, when Name is missed in userNewValues - API Test","Gets 409 status code and verifies initial user is not updated"
"failed","Fri May 02 09:30:57 GMT 2025","Fri May 02 09:31:06 GMT 2025","9114","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","filterUsersBySexAndAge","Get Users by Sex and Age - API Test","Gets created users by Sex and Age, verifies status code and response"
"passed","Fri May 02 09:31:06 GMT 2025","Fri May 02 09:31:15 GMT 2025","9092","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","","com.coherentsolutions.java.restapi.testing.test.GetUsersTest","getUsersBySexIncorrectParameterValue","Get 400 status code when try to get users by sex=male - API Test","Verifies status code and response when try to get users by sex=male"
